Price,Area,Location,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density
14500000,1500,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666.666666666666,0.0,0.002
14500000,1500,Sector 4 Dwarka,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,9666.666666666666,0.07142857142857142,0.002
16500000,1600,Sector 12 Dwarka,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,7,10312.5,0.5,0.001875
17200000,1800,Sector 22 Dwarka,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,4,9555.555555555555,0.2857142857142857,0.0016666666666666668
20900000,2200,Sector 11 Dwarka,4,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,9500.0,0.0,0.0018181818181818182
19500000,1900,Sector 4 Dwarka,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,10263.157894736842,0.07142857142857142,0.0015789473684210526
15800000,1700,Other,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,9294.117647058823,0.07142857142857142,0.0017647058823529412
17000000,1800,Other,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9444.444444444445,0.07142857142857142,0.0016666666666666668
16000000,2000,Sector 22 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8000.0,0.0,0.0015
17500000,2000,Other,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8750.0,0.0,0.0015
14900000,1800,Other,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,8277.777777777777,0.07142857142857142,0.0016666666666666668
14500000,1900,Other,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,7631.578947368421,0.07142857142857142,0.0015789473684210526
17000000,1600,Sector 22 Dwarka,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10625.0,0.07142857142857142,0.001875
14500000,1900,Other,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,7631.578947368421,0.07142857142857142,0.0015789473684210526
20000000,2400,Sector 11 Dwarka,4,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
14500000,1800,Sector 6 Dwarka,3,1,0,0,1,1,1,1,1,0,1,1,0,1,1,5,8055.555555555556,0.35714285714285715,0.0016666666666666668
16500000,1800,Sector 11 Dwarka,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,9166.666666666666,0.07142857142857142,0.0016666666666666668
16000000,1800,Sector 11 Dwarka,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,8888.888888888889,0.07142857142857142,0.0016666666666666668
15500000,1700,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9117.64705882353,0.07142857142857142,0.0017647058823529412
23000000,2300,Sector 11 Dwarka,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,10000.0,0.07142857142857142,0.0017391304347826088
19500000,2100,Sector 11 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9285.714285714286,0.0,0.0014285714285714286
19500000,2100,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9285.714285714286,0.07142857142857142,0.0014285714285714286
13500000,1700,Sector 11 Dwarka,3,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,7941.176470588235,0.07142857142857142,0.0017647058823529412
16500000,2200,Sector 11 Dwarka,4,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,7500.0,0.07142857142857142,0.0018181818181818182
17500000,2000,Sector 11 Dwarka,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8750.0,0.07142857142857142,0.002
17500000,2000,Sector 11 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750.0,0.0,0.0015
14500000,1800,Sector 11 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8055.555555555556,0.0,0.0016666666666666668
18500000,2000,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9250.0,0.07142857142857142,0.0015
19000000,2000,Sector 11 Dwarka,3,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,9500.0,0.07142857142857142,0.0015
22000000,2200,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,10000.0,0.07142857142857142,0.0013636363636363637
27000000,3000,Sector 11 Dwarka,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9000.0,0.07142857142857142,0.0013333333333333333
22000000,2200,Sector 11 Dwarka,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,10000.0,0.07142857142857142,0.0018181818181818182
19000000,2100,Sector 11 Dwarka,3,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,9047.619047619048,0.07142857142857142,0.0014285714285714286
15000000,1800,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
17500000,2600,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6730.7692307692305,0.0,0.0015384615384615385
3500000,500,Other,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7000.0,0.0,0.004
2100000,360,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5833.333333333333,0.0,0.002777777777777778
16000000,2250,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7111.111111111111,0.0,0.0017777777777777779
2300000,400,Other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5750.0,0.0,0.0025
4000000,650,Other,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6153.846153846154,0.0,0.003076923076923077
14500000,2000,Other,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7250.0,0.0,0.002
5300000,850,Other,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6235.294117647059,0.0,0.0035294117647058825
4500000,800,Other,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5625.0,0.0,0.00375
9700000,1300,Other,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7461.538461538462,0.0,0.002307692307692308
17000000,1800,Dwarka Mor,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9444.444444444445,0.07142857142857142,0.0016666666666666668
15500000,1800,Sector 10 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8611.111111111111,0.07142857142857142,0.0016666666666666668
15500000,1800,Sector 10 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8611.111111111111,0.07142857142857142,0.0016666666666666668
15800000,1800,Sector 10 Dwarka,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,9,8777.777777777777,0.6428571428571429,0.0016666666666666668
14000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,7777.777777777777,0.14285714285714285,0.0016666666666666668
13500000,1600,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8437.5,0.07142857142857142,0.001875
16500000,2000,Other,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,4,8250.0,0.2857142857142857,0.0015
14500000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8055.555555555556,0.07142857142857142,0.0016666666666666668
15500000,2800,Other,3,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,5535.714285714285,0.07142857142857142,0.0010714285714285715
21000000,2000,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,10500.0,0.07142857142857142,0.0015
15000000,1600,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9375.0,0.07142857142857142,0.001875
16500000,1800,Sector 10 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9166.666666666666,0.07142857142857142,0.0016666666666666668
24000000,1800,Other,3,1,1,0,1,1,1,1,1,0,1,0,0,0,0,4,13333.333333333334,0.2857142857142857,0.0016666666666666668
15600000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8666.666666666666,0.07142857142857142,0.0016666666666666668
16000000,2400,Other,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,6,6666.666666666667,0.42857142857142855,0.00125
16500000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9166.666666666666,0.07142857142857142,0.0016666666666666668
14000000,1800,Other,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,4,7777.777777777777,0.2857142857142857,0.0016666666666666668
15800000,1900,Other,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8315.78947368421,0.07142857142857142,0.002105263157894737
17000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9444.444444444445,0.07142857142857142,0.0016666666666666668
17000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9444.444444444445,0.07142857142857142,0.0016666666666666668
18500000,2000,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9250.0,0.07142857142857142,0.0015
18000000,1900,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9473.684210526315,0.07142857142857142,0.0015789473684210526
16000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8888.888888888889,0.07142857142857142,0.0016666666666666668
17000000,1900,Other,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,6,8947.368421052632,0.42857142857142855,0.0015789473684210526
13000000,1700,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7647.058823529412,0.07142857142857142,0.0017647058823529412
16000000,1800,Other,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,7,8888.888888888889,0.5,0.0016666666666666668
13500000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7500.0,0.07142857142857142,0.0016666666666666668
13000000,1700,Other,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,6,7647.058823529412,0.42857142857142855,0.0017647058823529412
13000000,1600,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8125.0,0.07142857142857142,0.001875
17000000,1900,Other,3,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,8947.368421052632,0.07142857142857142,0.0015789473684210526
15000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
15500000,1700,Other,3,1,1,0,1,1,1,0,1,1,1,0,0,1,1,2,9117.64705882353,0.14285714285714285,0.0017647058823529412
15000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
18500000,2000,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9250.0,0.07142857142857142,0.0015
21000000,2100,Other,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,10000.0,0.07142857142857142,0.0019047619047619048
16500000,1800,Other,3,1,1,0,1,1,1,0,1,1,1,0,0,1,1,5,9166.666666666666,0.35714285714285715,0.0016666666666666668
16000000,1800,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8888.888888888889,0.07142857142857142,0.0016666666666666668
14000000,1600,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8750.0,0.07142857142857142,0.001875
18000000,1900,Sector 4 Dwarka,4,1,1,0,1,1,1,0,1,1,1,0,0,1,1,4,9473.684210526315,0.2857142857142857,0.002105263157894737
13000000,1800,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7222.222222222223,0.0,0.0016666666666666668
20000000,1900,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10526.315789473685,0.0,0.0015789473684210526
19000000,1900,Sector 4 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.0,0.0015789473684210526
15500000,1800,Sector 11 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8611.111111111111,0.07142857142857142,0.0016666666666666668
10200000,1400,Other,2,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,7285.714285714285,0.07142857142857142,0.0014285714285714286
14500000,1900,Sector 19 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7631.578947368421,0.07142857142857142,0.0015789473684210526
15500000,1900,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8157.894736842105,0.07142857142857142,0.0015789473684210526
16800000,2000,Sector 6 Dwarka,4,1,0,0,1,1,1,0,1,0,1,1,0,1,1,2,8400.0,0.14285714285714285,0.002
13500000,1800,Sector 6 Dwarka,3,1,1,0,1,0,1,0,1,1,1,0,0,1,1,2,7500.0,0.14285714285714285,0.0016666666666666668
16800000,2000,Other,4,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8400.0,0.07142857142857142,0.002
15000000,1900,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,7894.736842105263,0.07142857142857142,0.0015789473684210526
16000000,1900,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8421.052631578947,0.07142857142857142,0.0015789473684210526
16200000,1900,Sector 6 Dwarka,3,1,0,0,1,1,1,1,1,1,1,1,0,1,1,3,8526.315789473685,0.21428571428571427,0.0015789473684210526
17000000,2000,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8500.0,0.07142857142857142,0.0015
15400000,1800,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8555.555555555555,0.07142857142857142,0.0016666666666666668
14000000,1800,Sector 10 Dwarka,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,2,7777.777777777777,0.14285714285714285,0.0016666666666666668
14200000,1800,Sector 6 Dwarka,3,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,7888.888888888889,0.07142857142857142,0.0016666666666666668
18500000,2000,Sector 6 Dwarka,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,9250.0,0.07142857142857142,0.0015
16500000,1900,Sector 6 Dwarka,3,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,8684.21052631579,0.07142857142857142,0.0015789473684210526
14900000,1900,Other,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7842.105263157895,0.07142857142857142,0.0015789473684210526
16800000,1900,Sector 6 Dwarka,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,8842.105263157895,0.07142857142857142,0.0015789473684210526
15000000,2000,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7500.0,0.07142857142857142,0.0015
14500000,1900,Sector 6 Dwarka,3,1,1,0,1,0,1,1,1,0,1,0,0,0,1,3,7631.578947368421,0.21428571428571427,0.0015789473684210526
18500000,2000,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9250.0,0.07142857142857142,0.0015
15300000,1800,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8500.0,0.07142857142857142,0.0016666666666666668
15500000,1800,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8611.111111111111,0.07142857142857142,0.0016666666666666668
16200000,2000,Sector 6 Dwarka,3,1,0,0,1,0,1,1,1,1,1,0,0,1,1,9,8100.0,0.6428571428571429,0.0015
15000000,1900,Sector 6 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,7894.736842105263,0.07142857142857142,0.0015789473684210526
16000000,1900,Sector 6 Dwarka,3,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,8421.052631578947,0.07142857142857142,0.0015789473684210526
15500000,1800,Other,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,4,8611.111111111111,0.2857142857142857,0.0016666666666666668
15000000,1800,Sector 6 Dwarka,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,8,8333.333333333334,0.5714285714285714,0.0016666666666666668
14800000,1900,Other,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,7789.473684210527,0.07142857142857142,0.0015789473684210526
15800000,1800,Other,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,8777.777777777777,0.0,0.0016666666666666668
15500000,1800,Other,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,8611.111111111111,0.0,0.0016666666666666668
15000000,1800,Other,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
14500000,1800,Other,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,8055.555555555556,0.07142857142857142,0.0016666666666666668
21000000,2200,Other,3,1,1,0,1,1,1,0,1,0,1,0,0,1,1,3,9545.454545454546,0.21428571428571427,0.0013636363636363637
16000000,1800,Other,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,7,8888.888888888889,0.5,0.0016666666666666668
16500000,2000,Other,3,1,0,0,1,1,1,1,1,0,1,0,0,1,0,4,8250.0,0.2857142857142857,0.0015
16500000,1800,Sector 4 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9166.666666666666,0.07142857142857142,0.0016666666666666668
18500000,1800,Sector 4 Dwarka,3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,8,10277.777777777777,0.5714285714285714,0.0016666666666666668
16500000,1800,Dwarka Mor,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,9166.666666666666,0.07142857142857142,0.0016666666666666668
19000000,2000,Other,3,1,1,0,1,1,1,1,1,1,1,0,0,1,1,3,9500.0,0.21428571428571427,0.0015
15000000,1800,Sector 4 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8333.333333333334,0.07142857142857142,0.0016666666666666668
14000000,1600,Sector 4 Dwarka,3,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,8750.0,0.07142857142857142,0.001875
14500000,1800,Sector 4 Dwarka,3,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,8055.555555555556,0.07142857142857142,0.0016666666666666668
16500000,1800,Sector 4 Dwarka,3,1,1,0,1,1,1,0,1,1,1,0,0,1,1,4,9166.666666666666,0.2857142857142857,0.0016666666666666668
15500000,1600,Other,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,9687.5,0.0,0.0025
3600000,500,Other,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,7200.0,0.0,0.004
6200000,800,Other,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,7750.0,0.0,0.00375
12000000,1550,Sector 4 Dwarka,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7741.935483870968,0.0,0.001935483870967742
5400000,1125,Burari,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4800.0,0.0,0.0026666666666666666
3300000,675,Burari,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4888.888888888889,0.0,0.002962962962962963
16500000,2200,Sector 19 Dwarka,4,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,7500.0,0.07142857142857142,0.0018181818181818182
6500000,700,Other,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9285.714285714286,0.0,0.002857142857142857
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5000.0,0.07142857142857142,0.0033333333333333335
2400000,600,Burari,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4000.0,0.07142857142857142,0.0033333333333333335
2400000,600,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4000.0,0.07142857142857142,0.0033333333333333335
2500000,540,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4629.62962962963,0.07142857142857142,0.003703703703703704
2800000,650,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4307.692307692308,0.07142857142857142,0.003076923076923077
3200000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4266.666666666667,0.07142857142857142,0.0026666666666666666
3200000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4266.666666666667,0.07142857142857142,0.0026666666666666666
3300000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4888.888888888889,0.07142857142857142,0.002962962962962963
3200000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4740.740740740741,0.07142857142857142,0.002962962962962963
3200000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4740.740740740741,0.07142857142857142,0.002962962962962963
2000000,450,Dwarka Mor,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4444.444444444444,0.0,0.0044444444444444444
5400000,950,Burari,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5684.210526315789,0.0,0.003157894736842105
5500000,950,Burari,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5789.473684210527,0.0,0.003157894736842105
5500000,900,Burari,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6111.111111111111,0.0,0.0033333333333333335
3200000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5079.3650793650795,0.0,0.0031746031746031746
3200000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5079.3650793650795,0.0,0.0031746031746031746
4100000,810,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5061.728395061728,0.0,0.003703703703703704
3100000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4592.592592592592,0.0,0.002962962962962963
2100000,540,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3888.8888888888887,0.0,0.003703703703703704
4200000,1000,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4200.0,0.0,0.003
4200000,810,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5185.185185185185,0.0,0.003703703703703704
5400000,1125,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4800.0,0.0,0.0026666666666666666
3000000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.002962962962962963
5600000,1170,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4786.324786324786,0.0,0.002564102564102564
2900000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4603.174603174603,0.0,0.0031746031746031746
2500000,570,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4385.964912280701,0.0,0.0035087719298245615
3500000,765,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575.16339869281,0.0,0.00261437908496732
3100000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4920.6349206349205,0.0,0.0031746031746031746
3200000,638,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5015.673981191223,0.0,0.003134796238244514
3100000,638,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4858.934169278997,0.0,0.003134796238244514
3600000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4800.0,0.0,0.0026666666666666666
3600000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4800.0,0.0,0.0026666666666666666
3300000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4888.888888888889,0.0,0.002962962962962963
3100000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4133.333333333333,0.0,0.0026666666666666666
3000000,550,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5454.545454545455,0.0,0.0036363636363636364
5700000,1170,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4871.794871794872,0.0,0.002564102564102564
5900000,1170,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5042.735042735043,0.0,0.002564102564102564
5800000,1170,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4957.264957264957,0.0,0.002564102564102564
2200000,650,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3384.6153846153848,0.0,0.003076923076923077
3200000,750,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4266.666666666667,0.0,0.0026666666666666666
3700000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4111.111111111111,0.0,0.0033333333333333335
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2300000,540,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4259.259259259259,0.0,0.003703703703703704
2600000,540,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4814.814814814815,0.0,0.003703703703703704
2800000,720,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3888.8888888888887,0.07142857142857142,0.002777777777777778
3400000,765,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.00261437908496732
3400000,765,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.00261437908496732
4700000,990,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4747.474747474747,0.0,0.0030303030303030303
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
4500000,900,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0022222222222222222
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
4400000,954,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4612.1593291404615,0.0,0.0031446540880503146
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
2800000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4444.444444444444,0.0,0.0031746031746031746
3200000,675,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4740.740740740741,0.0,0.002962962962962963
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
4500000,900,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000.0,0.0,0.0033333333333333335
3400000,774,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4392.764857881137,0.0,0.002583979328165375
2850000,630,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4523.809523809524,0.0,0.0031746031746031746
2900000,540,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5370.37037037037,0.0,0.003703703703703704
